/usr/lib/python3.14/lib-dynload/_pickle.cpython-314-x86_64-linux-gnu.so,111604,7291,6828,0.93650
/usr/lib/python3.14/lib-dynload/_posixshmem.cpython-314-x86_64-linux-gnu.so,5870,341,340,0.99707
/usr/lib/python3.14/lib-dynload/_posixsubprocess.cpython-314-x86_64-linux-gnu.so,21826,1547,1224,0.79121
/usr/lib/python3.14/lib-dynload/pyexpat.cpython-314-x86_64-linux-gnu.so,60138,5332,5168,0.96924
/usr/lib/python3.14/lib-dynload/_queue.cpython-314-x86_64-linux-gnu.so,13483,1244,1272,1.02251
/usr/lib/python3.14/lib-dynload/_random.cpython-314-x86_64-linux-gnu.so,12246,961,984,1.02393
/usr/lib/python3.14/lib-dynload/readline.cpython-314-x86_64-linux-gnu.so,31327,2247,2260,1.00579
/usr/lib/python3.14/lib-dynload/_remote_debugging.cpython-314-x86_64-linux-gnu.so,61960,2761,2456,0.88953
/usr/lib/python3.14/lib-dynload/resource.cpython-314-x86_64-linux-gnu.so,11920,712,724,1.01685
/usr/lib/python3.14/lib-dynload/select.cpython-314-x86_64-linux-gnu.so,28595,2092,2088,0.99809
/usr/lib/python3.14/lib-dynload/_sha1.cpython-314-x86_64-linux-gnu.so,15776,1704,1688,0.99061
/usr/lib/python3.14/lib-dynload/_sha2.cpython-314-x86_64-linux-gnu.so,75084,4060,4008,0.98719
/usr/lib/python3.14/lib-dynload/_sha3.cpython-314-x86_64-linux-gnu.so,49222,3365,3264,0.96999
/usr/lib/python3.14/lib-dynload/_socket.cpython-314-x86_64-linux-gnu.so,105364,6848,6480,0.94626
/usr/lib/python3.14/lib-dynload/_sqlite3.cpython-314-x86_64-linux-gnu.so,126354,10615,9748,0.91832
/usr/lib/python3.14/lib-dynload/_ssl.cpython-314-x86_64-linux-gnu.so,193136,10304,9240,0.89674
/usr/lib/python3.14/lib-dynload/_statistics.cpython-314-x86_64-linux-gnu.so,5093,217,244,1.12442
/usr/lib/python3.14/lib-dynload/_struct.cpython-314-x86_64-linux-gnu.so,49426,5827,6028,1.03449
/usr/lib/python3.14/lib-dynload/syslog.cpython-314-x86_64-linux-gnu.so,11205,643,648,1.00778
/usr/lib/python3.14/lib-dynload/termios.cpython-314-x86_64-linux-gnu.so,21750,1097,1072,0.97721
/usr/lib/python3.14/lib-dynload/_testbuffer.cpython-314-x86_64-linux-gnu.so,43322,3553,3316,0.93330
/usr/lib/python3.14/lib-dynload/_testcapi.cpython-314-x86_64-linux-gnu.so,367383,34670,38088,1.09859
/usr/lib/python3.14/lib-dynload/_testclinic.cpython-314-x86_64-linux-gnu.so,112887,10458,10284,0.98336
/usr/lib/python3.14/lib-dynload/_testclinic_limited.cpython-314-x86_64-linux-gnu.so,5007,435,480,1.10345
/usr/lib/python3.14/lib-dynload/_testimportmultiple.cpython-314-x86_64-linux-gnu.so,2590,195,236,1.21026
/usr/lib/python3.14/lib-dynload/_testinternalcapi.cpython-314-x86_64-linux-gnu.so,91039,8155,8612,1.05604
/usr/lib/python3.14/lib-dynload/_testlimitedcapi.cpython-314-x86_64-linux-gnu.so,196120,15383,17484,1.13658
/usr/lib/python3.14/lib-dynload/_testmultiphase.cpython-314-x86_64-linux-gnu.so,23849,1790,1984,1.10838
/usr/lib/python3.14/lib-dynload/_testsinglephase.cpython-314-x86_64-linux-gnu.so,11031,884,976,1.10407
/usr/lib/python3.14/lib-dynload/unicodedata.cpython-314-x86_64-linux-gnu.so,736467,2464,2164,0.87825
/usr/lib/python3.14/lib-dynload/_uuid.cpython-314-x86_64-linux-gnu.so,3093,222,264,1.18919
